"Time (s) Run #2","Position (m) Run #2"
17.440,0.64
17.450,0.65
17.460,0.66
17.470,0.67
17.480,0.67
17.490,0.68
17.500,0.69
17.510,0.70
17.520,0.71
17.530,0.71
17.540,0.72
17.550,0.73
17.560,0.74
17.570,0.75
17.580,0.76
17.590,0.76
17.600,0.77
17.610,0.78
17.620,0.79
17.630,0.80
17.640,0.81
17.650,0.82
17.660,0.83
17.670,0.84
17.680,0.85
17.690,0.86
17.700,0.87
17.710,0.87
17.720,0.88
17.730,0.89
17.740,0.90
17.750,0.90
17.760,0.91
17.770,0.92
17.780,0.92
17.790,0.93
17.800,0.93
17.810,0.94
17.820,0.95
17.830,0.95
17.840,0.95
17.850,0.96
17.860,0.96
17.870,0.97
17.880,0.97
17.890,0.97
17.900,0.97
17.910,0.97
17.920,0.97
17.930,0.97
17.940,0.97
17.950,0.96
17.960,0.96
17.970,0.96
17.980,0.96
17.990,0.95
18.000,0.95
18.010,0.94
18.020,0.94
18.030,0.93
18.040,0.93
18.050,0.92
18.060,0.91
18.070,0.91
18.080,0.90
18.090,0.89
18.100,0.88
18.110,0.87
18.120,0.86
18.130,0.85
18.140,0.84
18.150,0.82
18.160,0.81
18.170,0.80
18.180,0.79
18.190,0.78
18.200,0.77
18.210,0.76
18.220,0.75
18.230,0.74
18.240,0.73
18.250,0.72
18.260,0.71
18.270,0.70
18.280,0.69
18.290,0.68
18.300,0.67
18.310,0.66
18.320,0.65
18.330,0.64
18.340,0.63
18.350,0.62
18.360,0.61
18.370,0.60
18.380,0.60
18.390,0.59
18.400,0.58
18.410,0.57
18.420,0.56
18.430,0.55
18.440,0.54
18.450,0.54
18.460,0.53
18.470,0.52
18.480,0.51
18.490,0.50
18.500,0.50
18.510,0.49
18.520,0.48
18.530,0.47
18.540,0.46
18.550,0.46
18.560,0.45
18.570,0.44
18.580,0.44
18.590,0.43
18.600,0.42
18.610,0.41
18.620,0.41
18.630,0.40
18.640,0.39
18.650,0.39
18.660,0.38
18.670,0.37
18.680,0.37
18.690,0.36
18.700,0.36
18.710,0.35
18.720,0.34
18.730,0.34
18.740,0.33
18.750,0.33
18.760,0.32
18.770,0.32
18.780,0.31
18.790,0.30
18.800,0.30
18.810,0.29
18.820,0.29
18.830,0.28
18.840,0.28
18.850,0.27
18.860,0.27
18.870,0.26
18.880,0.26
18.890,0.25
18.900,0.25
18.910,0.25
18.920,0.24
18.930,0.24
18.940,0.23
18.950,0.23
18.960,0.23
18.970,0.22
18.980,0.22
18.990,0.22
19.000,0.21
19.010,0.21
19.020,0.21
19.030,0.20
19.040,0.20
19.050,0.20
19.060,0.19
19.070,0.19
19.080,0.19
19.090,0.18
19.100,0.18
19.110,0.18
19.120,0.18
19.130,0.17
19.140,0.17
19.150,0.17
19.160,0.17
19.170,0.17
19.180,0.16
19.190,0.16
19.200,0.16
19.210,0.16
19.220,0.16
19.230,0.15
19.240,0.16
19.250,0.15
19.260,0.15
19.270,0.15
19.280,0.15
19.290,0.15
19.300,0.15
19.310,0.15
19.320,0.15
19.330,0.15
19.340,0.14
19.350,0.14
19.360,0.14
19.370,0.14
19.380,0.14
19.390,0.14
19.400,0.14
19.410,0.14
19.420,0.14
19.430,0.14
19.440,0.14
19.450,0.14
19.460,0.14
19.470,0.14
19.480,0.14
19.490,0.14
19.500,0.15
19.510,0.15
19.520,0.15
19.530,0.15
19.540,0.15
19.550,0.15
19.560,0.15
19.570,0.15
19.580,0.15
19.590,0.15
19.600,0.16
19.610,0.15
19.620,0.16
19.630,0.16
19.640,0.16
19.650,0.16
19.660,0.16
19.670,0.17
19.680,0.17
19.690,0.17
19.700,0.17
19.710,0.17
19.720,0.18
19.730,0.18
19.740,0.18
19.750,0.18
19.760,0.19
19.770,0.19
19.780,0.19
19.790,0.19
19.800,0.20
19.810,0.20
19.820,0.20
19.830,0.21
19.840,0.21
19.850,0.21
19.860,0.22
19.870,0.22
19.880,0.22
19.890,0.23
19.900,0.23
19.910,0.23
19.920,0.24
19.930,0.24
19.940,0.25
19.950,0.25
19.960,0.25
19.970,0.26
19.980,0.26
19.990,0.27
20.000,0.27
20.010,0.28
20.020,0.28
20.030,0.29
20.040,0.29
20.050,0.30
20.060,0.30
20.070,0.31
20.080,0.31
20.090,0.32
20.100,0.32
20.110,0.33
20.120,0.33
20.130,0.34
20.140,0.34
20.150,0.35
20.160,0.36
20.170,0.36
20.180,0.37
20.190,0.37
20.200,0.38
20.210,0.39
20.220,0.39
20.230,0.40
20.240,0.40
20.250,0.41
20.260,0.42
20.270,0.42
20.280,0.43
20.290,0.44
20.300,0.44
20.310,0.45
20.320,0.46
20.330,0.47
20.340,0.47
20.350,0.48
20.360,0.49
20.370,0.49
20.380,0.50
20.390,0.51
20.400,0.52
20.410,0.52
20.420,0.53
20.430,0.54
20.440,0.55
20.450,0.56
20.460,0.56
20.470,0.57
20.480,0.58
20.490,0.59
20.500,0.60
20.510,0.61
20.520,0.61
20.530,0.62
20.540,0.63
20.550,0.64
20.560,0.65
20.570,0.66
20.580,0.67
20.590,0.68
20.600,0.69
20.610,0.70
20.620,0.70
20.630,0.71
20.640,0.72
20.650,0.73
20.660,0.74
20.670,0.75
20.680,0.76
20.690,0.77
20.700,0.78
20.710,0.79
20.720,0.80
20.730,0.81
20.740,0.82
20.750,0.83
20.760,0.84
20.770,0.84
20.780,0.85
20.790,0.86
20.800,0.86
20.810,0.87
20.820,0.88
20.830,0.88
20.840,0.89
20.850,0.90
20.860,0.90
20.870,0.91
20.880,0.91
20.890,0.91
20.900,0.92
20.910,0.92
20.920,0.93
20.930,0.93
20.940,0.93
20.950,0.93
20.960,0.93
20.970,0.94
20.980,0.94
20.990,0.94
21.000,0.94
21.010,0.93
21.020,0.93
21.030,0.93
21.040,0.93
21.050,0.92
21.060,0.92
21.070,0.91
21.080,0.91
21.090,0.90
21.100,0.90
21.110,0.89
21.120,0.88
21.130,0.87
21.140,0.86
21.150,0.85
21.160,0.84
21.170,0.83
21.180,0.82
21.190,0.80
21.200,0.79
21.210,0.78
21.220,0.77
21.230,0.75
21.240,0.74
21.250,0.73
21.260,0.72
21.270,0.71
21.280,0.70
21.290,0.69
21.300,0.67
21.310,0.66
21.320,0.65
21.330,0.64
21.340,0.63
21.350,0.62
21.360,0.61
21.370,0.60
21.380,0.59
21.390,0.58
21.400,0.57
21.410,0.56
21.420,0.55
21.430,0.54
21.440,0.53
21.450,0.52
21.460,0.51
21.470,0.50
21.480,0.49
21.490,0.48
21.500,0.47
21.510,0.46
21.520,0.45
21.530,0.45
21.540,0.44
21.550,0.43
21.560,0.42
21.570,0.41
21.580,0.40
21.590,0.39
21.600,0.38
21.610,0.38
21.620,0.37
21.630,0.36
21.640,0.35
21.650,0.34
21.660,0.34
21.670,0.33
21.680,0.32
21.690,0.31
21.700,0.30
21.710,0.30
21.720,0.29
21.730,0.28
21.740,0.27
21.750,0.27
21.760,0.26
21.770,0.25
21.780,0.25
21.790,0.24
21.800,0.23
21.810,0.23
21.820,0.22
21.830,0.22
21.840,0.21
21.850,0.20
21.860,0.20
21.870,0.19
21.880,0.18
21.890,0.18
21.900,0.17
21.910,0.17
21.920,0.16
21.930,0.16
21.940,0.15
21.950,0.15
21.960,0.14
21.970,0.14
21.980,0.13
21.990,0.13
22.000,0.13
22.010,0.13
22.020,0.13
22.030,0.13
22.040,0.13
22.050,0.13
22.060,0.13
22.070,0.12
22.080,0.17
22.090,0.14
22.100,0.14
22.110,0.14
22.120,0.20
22.130,0.16
22.140,0.13
22.150,0.13
22.160,0.19
22.170,0.19
22.180,0.19
22.190,0.19
22.200,0.19
22.210,0.18
22.220,0.18
22.230,0.18
22.240,0.18
22.250,0.18
22.260,0.18
22.270,0.18
22.280,0.18
22.290,0.18
22.300,0.18
22.310,0.19
22.320,0.19
22.330,0.19
22.340,0.19
22.350,0.19
22.360,0.19
22.370,0.20
22.380,0.19
22.390,0.14
22.400,0.15
22.410,0.13
22.420,0.21
22.430,0.18
22.440,0.13
22.450,0.14
22.460,0.15
22.470,0.14
22.480,0.14
22.490,0.15
22.500,0.16
22.510,0.18
22.520,0.13
22.530,0.13
22.540,0.13
22.550,0.13
22.560,0.13
22.570,0.13
22.580,0.13
22.590,0.13
22.600,0.13
22.610,0.13
22.620,0.13
22.630,0.13
22.640,0.13
22.650,0.13
22.660,0.14
22.670,0.14
22.680,0.15
22.690,0.15
22.700,0.15
22.710,0.16
22.720,0.16
22.730,0.17
22.740,0.17
22.750,0.17
22.760,0.18
22.770,0.18
22.780,0.19
22.790,0.19
22.800,0.20
22.810,0.20
22.820,0.21
22.830,0.21
22.840,0.22
22.850,0.23
22.860,0.23
22.870,0.23
22.880,0.24
22.890,0.25
22.900,0.25
22.910,0.26
22.920,0.26
22.930,0.27
22.940,0.28
22.950,0.28
22.960,0.29
22.970,0.30
22.980,0.30
22.990,0.31
23.000,0.32
23.010,0.32
23.020,0.33
23.030,0.34
23.040,0.34
23.050,0.35
23.060,0.36
23.070,0.36
23.080,0.37
23.090,0.38
23.100,0.39
23.110,0.39
23.120,0.40
23.130,0.41
23.140,0.42
23.150,0.42
23.160,0.43
23.170,0.44
23.180,0.45
23.190,0.46
23.200,0.46
23.210,0.47
23.220,0.48
23.230,0.49
23.240,0.50
23.250,0.51
23.260,0.52
23.270,0.52
23.280,0.53
23.290,0.54
23.300,0.55
23.310,0.56
23.320,0.57
23.330,0.58
23.340,0.59
23.350,0.60
23.360,0.61
23.370,0.62
23.380,0.63
23.390,0.64
23.400,0.64
23.410,0.65
23.420,0.66
23.430,0.67
23.440,0.68
23.450,0.69
23.460,0.70
23.470,0.72
23.480,0.73
23.490,0.74
23.500,0.75
23.510,0.76
23.520,0.77
23.530,0.78
23.540,0.79
23.550,0.80
23.560,0.81
23.570,0.82
23.580,0.83
23.590,0.85
23.600,0.86
23.610,0.87
23.620,0.88
23.630,0.89
23.640,0.90
23.650,0.90
23.660,0.91
23.670,0.92
23.680,0.93
23.690,0.93
23.700,0.93
23.710,0.93
23.720,0.94
23.730,0.93
23.740,0.94
23.750,0.94
23.760,0.94
23.770,0.94
23.780,0.94
23.790,0.94
23.800,0.93
23.810,0.94
23.820,0.93
23.830,0.93
23.840,0.93
23.850,0.92
23.860,0.92
23.870,0.91
23.880,0.94
23.890,0.90
23.900,0.89
23.910,0.89
23.920,0.88
23.930,0.87
23.940,0.86
23.950,0.85
23.960,0.84
23.970,0.83
23.980,0.81
23.990,0.80
24.000,0.79
24.010,0.78
24.020,0.77
24.030,0.76
24.040,0.75
24.050,0.74
24.060,0.73
24.070,0.72
24.080,0.71
24.090,0.70
24.100,0.69
24.110,0.68
24.120,0.67
24.130,0.66
24.140,0.65
24.150,0.65
24.160,0.64
24.170,0.63
24.180,0.62
24.190,0.61
24.200,0.60
24.210,0.59
24.220,0.58
24.230,0.58
24.240,0.57
24.250,0.56
24.260,0.55
24.270,0.54
24.280,0.53
24.290,0.53
24.300,0.52
24.310,0.51
24.320,0.50
24.330,0.50
24.340,0.49
24.350,0.48
24.360,0.47
24.370,0.47
24.380,0.46
24.390,0.45
24.400,0.45
24.410,0.44
24.420,0.43
24.430,0.42
24.440,0.42
24.450,0.41
24.460,0.40
24.470,0.40
24.480,0.39
24.490,0.39
24.500,0.38
24.510,0.37
24.520,0.37
24.530,0.36
24.540,0.36
24.550,0.35
24.560,0.34
24.570,0.34
24.580,0.33
24.590,0.33
24.600,0.32
24.610,0.32
24.620,0.31
24.630,0.31
24.640,0.30
24.650,0.30
24.660,0.29
24.670,0.29
24.680,0.28
24.690,0.28
24.700,0.27
24.710,0.27
24.720,0.27
24.730,0.26
24.740,0.26
24.750,0.25
24.760,0.25
24.770,0.25
24.780,0.24
24.790,0.24
24.800,0.24
24.810,0.23
24.820,0.23
24.830,0.23
24.840,0.22
24.850,0.22
24.860,0.22
24.870,0.21
24.880,0.21
24.890,0.21
24.900,0.21
24.910,0.20
24.920,0.20
24.930,0.20
24.940,0.20
24.950,0.19
24.960,0.19
24.970,0.19
24.980,0.19
24.990,0.19
25.000,0.18
25.010,0.18
25.020,0.18
25.030,0.18
25.040,0.18
25.050,0.18
25.060,0.17
25.070,0.17
25.080,0.17
25.090,0.17
25.100,0.17
25.110,0.17
25.120,0.17
25.130,0.17
25.140,0.17
25.150,0.17
25.160,0.17
25.170,0.17
25.180,0.16
25.190,0.16
25.200,0.16
25.210,0.16
25.220,0.16
25.230,0.16
25.240,0.16
25.250,0.16
25.260,0.16
25.270,0.17
25.280,0.17
25.290,0.17
25.300,0.17
25.310,0.17
25.320,0.17
25.330,0.17
25.340,0.17
25.350,0.17
25.360,0.17
25.370,0.17
25.380,0.17
25.390,0.18
25.400,0.18
25.410,0.18
25.420,0.18
25.430,0.18
25.440,0.18
25.450,0.19
25.460,0.19
25.470,0.19
25.480,0.19
25.490,0.19
25.500,0.20
25.510,0.20
25.520,0.20
25.530,0.20
25.540,0.20
25.550,0.21
25.560,0.21
25.570,0.21
25.580,0.22
25.590,0.22
25.600,0.22
25.610,0.22
25.620,0.23
25.630,0.23
25.640,0.23
25.650,0.24
25.660,0.24
25.670,0.24
25.680,0.25
25.690,0.25
25.700,0.25
25.710,0.26
25.720,0.26
25.730,0.27
25.740,0.27
25.750,0.27
25.760,0.28
25.770,0.28
25.780,0.29
25.790,0.29
25.800,0.30
25.810,0.30
25.820,0.31
25.830,0.31
25.840,0.32
25.850,0.32
25.860,0.32
25.870,0.33
25.880,0.34
25.890,0.34
25.900,0.35
25.910,0.35
25.920,0.36
25.930,0.36
25.940,0.37
25.950,0.37
25.960,0.38
25.970,0.39
25.980,0.39
25.990,0.40
26.000,0.40
26.010,0.41
26.020,0.42
26.030,0.42
26.040,0.43
26.050,0.43
26.060,0.44
26.070,0.45
26.080,0.45
26.090,0.46
26.100,0.47
26.110,0.47
26.120,0.48
26.130,0.49
26.140,0.50
26.150,0.50
26.160,0.51
26.170,0.52
26.180,0.53
26.190,0.53
26.200,0.54
26.210,0.55
26.220,0.56
26.230,0.56
26.240,0.57
26.250,0.58
26.260,0.59
26.270,0.60
26.280,0.60
26.290,0.61
26.300,0.62
26.310,0.63
26.320,0.64
26.330,0.65
26.340,0.66
26.350,0.66
26.360,0.67
26.370,0.68
26.380,0.69
26.390,0.70
26.400,0.71
26.410,0.72
26.420,0.73
26.430,0.74
26.440,0.75
26.450,0.76
26.460,0.77
26.470,0.78
26.480,0.79
26.490,0.80
26.500,0.81
26.510,0.82
26.520,0.83
26.530,0.84
26.540,0.85
26.550,0.86
26.560,0.87
26.570,0.87
26.580,0.88
26.590,0.89
26.600,0.89
26.610,0.90
26.620,0.91
26.630,0.91
26.640,0.92
26.650,0.92
26.660,0.93
26.670,0.93
26.680,0.94
26.690,0.94
26.700,0.94
26.710,0.95
26.720,0.95
26.730,0.95
26.740,0.95
26.750,0.95
26.760,0.95
26.770,0.95
26.780,0.95
26.790,0.95
26.800,0.95
26.810,0.95
26.820,0.94
26.830,0.94
26.840,0.94
26.850,0.93
26.860,0.93
26.870,0.92
26.880,0.91
26.890,0.90
26.900,0.90
26.910,0.89
26.920,0.88
26.930,0.87
26.940,0.86
26.950,0.84
26.960,0.83
26.970,0.82
26.980,0.82
26.990,0.81
27.000,0.80
27.010,0.79
27.020,0.78
27.030,0.77
27.040,0.76
27.050,0.75
27.060,0.74
27.070,0.73
27.080,0.72
27.090,0.71
27.100,0.71
27.110,0.70
27.120,0.69
27.130,0.68
27.140,0.67
27.150,0.66
27.160,0.66
27.170,0.65
27.180,0.64
27.190,0.63
27.200,0.62
27.210,0.62
27.220,0.61
27.230,0.60
27.240,0.59
27.250,0.59
27.260,0.58
27.270,0.57
27.280,0.57
27.290,0.56
27.300,0.55
27.310,0.54
27.320,0.54
27.330,0.53
27.340,0.52
27.350,0.52
27.360,0.51
27.370,0.51
27.380,0.50
27.390,0.49
27.400,0.49
27.410,0.48
27.420,0.47
27.430,0.47
27.440,0.46
27.450,0.46
27.460,0.45
27.470,0.45
27.480,0.44
27.490,0.44
27.500,0.43
27.510,0.43
27.520,0.42
27.530,0.42
27.540,0.41
27.550,0.41
27.560,0.40
27.570,0.40
27.580,0.39
27.590,0.39
27.600,0.38
27.610,0.38
27.620,0.37
27.630,0.37
27.640,0.37
27.650,0.36
27.660,0.36
27.670,0.35
27.680,0.35
27.690,0.35
27.700,0.34
27.710,0.34
27.720,0.34
27.730,0.33
27.740,0.33
27.750,0.33
27.760,0.32
27.770,0.32
27.780,0.32
27.790,0.32
27.800,0.31
27.810,0.31
27.820,0.31
27.830,0.31
27.840,0.30
27.850,0.30
27.860,0.30
27.870,0.30
27.880,0.29
27.890,0.29
27.900,0.29
27.910,0.29
27.920,0.29
27.930,0.29
27.940,0.28
27.950,0.28
27.960,0.28
27.970,0.28
27.980,0.28
27.990,0.28
28.000,0.28
28.010,0.28
28.020,0.27
28.030,0.27
28.040,0.27
28.050,0.27
28.060,0.27
28.070,0.27
28.080,0.27
28.090,0.27
28.100,0.27
28.110,0.27
28.120,0.27
28.130,0.27
28.140,0.27
28.150,0.27
28.160,0.27
28.170,0.27
28.180,0.27
28.190,0.27
28.200,0.27
28.210,0.27
28.220,0.28
28.230,0.28
28.240,0.28
28.250,0.28
28.260,0.28
28.270,0.28
28.280,0.28
28.290,0.28
28.300,0.29
28.310,0.29
28.320,0.29
28.330,0.29
28.340,0.29
28.350,0.29
28.360,0.30
28.370,0.30
28.380,0.30
28.390,0.30
28.400,0.30
28.410,0.31
28.420,0.31
28.430,0.31
28.440,0.31
28.450,0.32
28.460,0.32
28.470,0.32
28.480,0.33
28.490,0.33
28.500,0.33
28.510,0.33
28.520,0.34
28.530,0.34
28.540,0.34
28.550,0.35
28.560,0.35
28.570,0.35
28.580,0.36
28.590,0.36
28.600,0.37
28.610,0.37
28.620,0.37
28.630,0.38
28.640,0.38
28.650,0.39
28.660,0.39
28.670,0.39
28.680,0.40
28.690,0.40
28.700,0.41
28.710,0.41
28.720,0.42
28.730,0.42
28.740,0.43
28.750,0.43
28.760,0.44
28.770,0.44
28.780,0.45
28.790,0.45
28.800,0.46
28.810,0.46
28.820,0.47
28.830,0.47
28.840,0.48
28.850,0.49
28.860,0.49
28.870,0.50
28.880,0.50
28.890,0.51
28.900,0.52
28.910,0.52
28.920,0.53
28.930,0.54
28.940,0.54
28.950,0.55
28.960,0.55
28.970,0.56
28.980,0.57
28.990,0.58
29.000,0.58
29.010,0.59
29.020,0.60
29.030,0.60
29.040,0.61
29.050,0.62
29.060,0.63
29.070,0.63
29.080,0.64
29.090,0.65
29.100,0.66
29.110,0.66
29.120,0.67
29.130,0.68
29.140,0.69
29.150,0.69
29.160,0.70
29.170,0.71
29.180,0.72
29.190,0.73
29.200,0.74
29.210,0.74
29.220,0.75
29.230,0.76
29.240,0.77
29.250,0.78
