"Time (s) Run #5","Position (m) Run #5"
17.440,0.18
17.450,0.18
17.460,0.18
17.470,0.16
17.480,0.16
17.490,0.15
17.500,0.15
17.510,0.15
17.520,0.15
17.530,0.14
17.540,0.15
17.550,0.15
17.560,0.15
17.570,0.16
17.580,0.16
17.590,0.16
17.600,0.17
17.610,0.18
17.620,0.18
17.630,0.18
17.640,0.19
17.650,0.20
17.660,0.21
17.670,0.22
17.680,0.23
17.690,0.24
17.700,0.26
17.710,0.27
17.720,0.29
17.730,0.30
17.740,0.32
17.750,0.33
17.760,0.35
17.770,0.37
17.780,0.39
17.790,0.41
17.800,0.43
17.810,0.45
17.820,0.48
17.830,0.50
17.840,0.53
17.850,0.55
17.860,0.58
17.870,0.61
17.880,0.63
17.890,0.65
17.900,0.67
17.910,0.69
17.920,0.71
17.930,0.73
17.940,0.75
17.950,0.82
17.960,0.84
17.970,0.85
17.980,0.87
17.990,0.84
18.000,0.86
18.010,0.87
18.020,0.87
18.030,0.88
18.040,0.87
18.050,0.88
18.060,0.85
18.070,1.09
18.080,0.92
18.090,0.88
18.100,0.87
18.110,0.87
18.120,0.87
18.130,0.87
18.140,0.87
18.150,0.86
18.160,0.88
18.170,0.88
18.180,0.87
18.190,0.84
18.200,0.81
18.210,0.87
18.220,0.72
18.230,0.68
18.240,0.65
18.250,0.62
18.260,0.59
18.270,0.56
18.280,0.54
18.290,0.51
18.300,0.49
18.310,0.47
18.320,0.44
18.330,0.42
18.340,0.40
18.350,0.38
18.360,0.37
18.370,0.35
18.380,0.33
18.390,0.32
18.400,0.30
18.410,0.29
18.420,0.27
18.430,0.26
18.440,0.25
18.450,0.24
18.460,0.23
18.470,0.22
18.480,0.21
18.490,0.21
18.500,0.20
18.510,0.19
18.520,0.19
18.530,0.18
18.540,0.18
18.550,0.18
18.560,0.17
18.570,0.18
18.580,0.18
18.590,0.18
18.600,0.18
18.610,0.18
18.620,0.18
18.630,0.18
18.640,0.19
18.650,0.19
18.660,0.19
18.670,0.20
18.680,0.21
18.690,0.22
18.700,0.23
18.710,0.23
18.720,0.24
18.730,0.26
18.740,0.27
18.750,0.28
18.760,0.30
18.770,0.31
18.780,0.33
18.790,0.34
18.800,0.36
18.810,0.38
18.820,0.40
18.830,0.42
18.840,0.44
18.850,0.46
18.860,0.48
18.870,0.50
18.880,0.53
18.890,0.55
18.900,0.57
18.910,0.59
18.920,0.60
18.930,0.62
18.940,0.64
18.950,0.65
18.960,0.67
18.970,0.69
18.980,0.70
18.990,0.72
19.000,0.73
19.010,0.75
19.020,0.76
19.030,0.77
19.040,0.78
19.050,0.79
19.060,0.81
19.070,0.81
19.080,0.82
19.090,0.82
19.100,0.83
19.110,0.83
19.120,0.84
19.130,0.85
19.140,0.85
19.150,0.86
19.160,0.85
19.170,0.85
19.180,0.85
19.190,0.85
19.200,0.84
19.210,0.83
19.220,0.83
19.230,0.83
19.240,0.80
19.250,0.77
19.260,0.74
19.270,0.72
19.280,0.70
19.290,0.67
19.300,0.65
19.310,0.62
19.320,0.59
19.330,0.56
19.340,0.54
19.350,0.51
19.360,0.48
19.370,0.46
19.380,0.43
19.390,0.41
19.400,0.39
19.410,0.37
19.420,0.35
19.430,0.33
19.440,0.31
19.450,0.29
19.460,0.27
19.470,0.26
19.480,0.25
19.490,0.23
19.500,0.38
19.510,0.36
19.520,0.34
19.530,0.33
19.540,0.32
19.550,0.31
19.560,0.44
19.570,0.45
19.580,0.44
19.590,0.40
19.600,0.68
19.610,0.62
19.620,1.29
19.630,0.72
19.640,0.68
19.650,0.69
19.660,0.67
19.670,0.67
19.680,0.67
19.690,0.69
19.700,0.66
19.710,0.65
19.720,0.65
19.730,0.66
19.740,0.55
19.750,0.54
19.760,0.54
19.770,0.52
19.780,0.51
19.790,0.55
19.800,0.35
19.810,0.19
19.820,0.20
19.830,0.21
19.840,0.37
19.850,0.25
19.860,0.25
19.870,0.26
19.880,0.28
19.890,0.30
19.900,0.31
19.910,0.33
19.920,0.35
19.930,0.37
19.940,0.39
19.950,0.41
19.960,0.44
19.970,0.46
19.980,0.49
19.990,0.51
20.000,0.54
20.010,0.57
20.020,0.59
20.030,0.62
20.040,0.63
20.050,0.65
20.060,0.67
20.070,0.68
20.080,0.70
20.090,0.71
20.100,0.73
20.110,0.74
20.120,0.76
20.130,0.77
20.140,0.78
20.150,0.79
20.160,0.79
20.170,0.80
20.180,0.81
20.190,0.82
20.200,0.82
20.210,0.82
20.220,0.83
20.230,0.83
20.240,0.84
20.250,0.84
20.260,0.84
20.270,0.84
20.280,0.83
20.290,0.83
20.300,0.83
20.310,0.82
20.320,0.82
20.330,0.80
20.340,0.79
20.350,0.77
20.360,0.75
20.370,0.73
20.380,0.71
20.390,0.69
20.400,0.66
20.410,0.64
20.420,0.61
20.430,0.58
20.440,0.55
20.450,0.53
20.460,0.51
20.470,0.48
20.480,0.46
20.490,0.44
20.500,0.42
20.510,0.40
20.520,0.38
20.530,0.36
20.540,0.34
20.550,0.33
20.560,0.31
20.570,0.30
20.580,0.28
20.590,0.27
20.600,0.26
20.610,0.25
20.620,0.24
20.630,0.23
20.640,0.22
20.650,0.21
20.660,0.20
20.670,0.20
20.680,0.19
20.690,0.19
20.700,0.18
20.710,0.18
20.720,0.18
20.730,0.18
20.740,0.18
20.750,0.18
20.760,0.18
20.770,0.18
20.780,0.18
20.790,0.18
20.800,0.19
20.810,0.19
20.820,0.20
20.830,0.20
20.840,0.21
20.850,0.22
20.860,0.23
20.870,0.23
20.880,0.24
20.890,0.25
20.900,0.27
20.910,0.28
20.920,0.29
20.930,0.31
20.940,0.32
20.950,0.34
20.960,0.36
20.970,0.37
20.980,0.39
20.990,0.41
21.000,0.43
21.010,0.45
21.020,0.47
21.030,0.50
21.040,0.52
21.050,0.54
21.060,0.57
21.070,0.60
21.080,0.62
21.090,0.65
21.100,0.66
21.110,0.68
21.120,0.70
21.130,0.72
21.140,0.74
21.150,0.74
21.160,0.85
21.170,0.80
21.180,0.82
21.190,0.83
21.200,0.84
21.210,0.84
21.220,0.85
21.230,0.85
21.240,0.93
21.250,0.89
21.260,0.99
21.270,0.91
21.280,0.94
21.290,0.90
21.300,0.97
21.310,0.89
21.320,0.96
21.330,0.93
21.340,0.93
21.350,0.89
21.360,0.93
21.370,0.93
21.380,0.93
21.390,0.94
21.400,0.90
21.410,0.94
21.420,0.93
21.430,0.91
21.440,0.93
21.450,0.91
21.460,0.92
21.470,0.92
21.480,0.93
21.490,0.92
21.500,0.91
21.510,0.92
21.520,0.92
21.530,0.92
21.540,0.91
21.550,0.90
21.560,0.92
21.570,0.90
21.580,0.90
21.590,0.90
21.600,0.90
21.610,0.90
21.620,0.91
21.630,0.93
21.640,0.91
21.650,0.90
21.660,0.93
21.670,0.95
21.680,0.92
21.690,0.95
21.700,0.93
21.710,0.93
21.720,0.93
21.730,0.93
21.740,0.93
21.750,0.94
21.760,0.99
21.770,0.93
21.780,0.93
21.790,0.93
21.800,0.92
21.810,0.92
21.820,0.92
21.830,0.92
21.840,0.93
21.850,0.93
21.860,0.92
21.870,0.92
21.880,0.92
21.890,0.92
21.900,0.92
21.910,0.92
21.920,0.92
21.930,0.92
21.940,0.92
21.950,0.92
21.960,0.92
21.970,0.92
21.980,0.92
21.990,0.92
22.000,0.92
22.010,0.92
22.020,0.92
22.030,0.92
22.040,0.94
22.050,0.93
22.060,0.92
22.070,0.92
22.080,0.92
22.090,0.92
22.100,0.91
22.110,0.91
22.120,0.91
22.130,0.91
22.140,0.91
22.150,0.91
22.160,0.91
